,ID,Resort,Latitude_x,Longitude_x,Country_x,Continent_x,Price,Season,Highest point,Lowest point,Beginner slopes,Intermediate slopes,Difficult slopes,Total slopes,Longest run,Snow cannons,Surface lifts,Chair lifts,Gondola lifts,Total lifts,Lift capacity,Child friendly,Snowparks,Nightskiing,Summer skiing,Resort Name,Continent_y,Country_y,State/Province,URL,Altitude,Easy,Intermediate ,Difficult,Aerial tramway/reversible ropeway,Circulating ropeway/gondola lift,Chairlift,T-bar lift/platter/button lift ,Rope tow/beginner lift,Sunkid Moving Carpet,Adult,Youth,Child,Ski resort size ,"Slope offering, variety of runs ",Lifts and cable cars ,Snow reliability ,Slope preparation ,"Access, on-site parking ","Orientation (trail map, information boards, sign-postings) ",Cleanliness and hygiene ,Environmentally friendly ski operation ,Friendliness of staff ,"Mountain restaurants, ski huts, gastronomy ",Après-ski ,Accommodation offering directly at the slopes and lifts ,Families and children ,Beginners ,"Advanced skiers, freeriders ",Snow parks ,Cross-country skiing and trails ,Combined installation (gondola and chair),People mover,Cog railway,Funicular,Helicopter for Heli-skiing,Snow caterpillars for Cat-skiing,harvesine_distance,Month,Latitude_y,Longitude_y,Snow
199,46,Big White,49.715991,-118.933872,Canada,North America,61,November - April,2285,1508,18,56,29,103,7,0,3,10,1,14,22625,Yes,Yes,Yes,No,big-white,North America,Canada,British Columbia,http://www.skiresort.info/ski-resort/big-white/,2285,18.9,56.7,29.4,,0.0,0.0,0.0,,,"C$ 105,- ","C$ 89,-","C$ 62,-",4.0,5.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,5.0,4.0,3.0,5.0,5.0,5.0,4.0,5.0,3.0,,0.0,,,,,12034.50301052138,2022-03-01,61.125,-130.375,100.0
200,425,Tamarack Resort,44.6700061,-116.1225024,United States,North America,59,December - April,2347,1490,12,20,10,42,0,14,2,5,0,7,8700,Yes,Yes,No,No,tamarack-resort,North America,USA,Idaho,http://www.skiresort.info/ski-resort/tamarack-resort/,2347,12.0,20.0,10.0,,,0.0,0.0,,,"US$ 69,- ","US$ 44,-","US$ 30,-",3.0,3.3,4.0,,,,,,,,,,,,,,,,,0.0,,,,,12036.565537844182,2022-02-01,46.625,117.125,100.0
201,12,Sun Peaks,50.8844684,-119.8823295,Canada,North America,62,November - April,2082,1198,13,78,43,134,8,0,6,6,0,12,13895,Yes,Yes,Yes,No,sun-peaks,North America,Canada,British Columbia,http://www.skiresort.info/ski-resort/sun-peaks/,2082,13.5,78.0,43.5,,,0.0,0.0,,0.0,"C$ 95,- ","C$ 76,-","C$ 48,-",4.0,5.0,4.0,5.0,4.0,3.0,5.0,4.0,4.0,5.0,4.0,3.0,5.0,4.0,5.0,5.0,5.0,4.0,,,,,,,12044.610804406335,2022-02-01,62.625,133.125,100.0
202,264,Apex Resort,49.3900432,-119.9047389,Canada,North America,52,December - April,2180,1575,8,33,26,67,5,8,2,2,0,4,4720,Yes,Yes,Yes,No,apex-resort,North America,Canada,British Columbia,http://www.skiresort.info/ski-resort/apex-resort/,2180,8.0,33.0,26.0,,,0.0,0.0,,,"C$ 78,- ","C$ 64,-","C$ 48,-",3.5,3.8,3.6,,,,,,,,,,,,,,,,,,,,,,12113.154836888227,2022-03-01,54.125,-123.625,97.64
203,165,Powder Mountain,48.8773577,-120.7676146,United States,North America,67,November - April,2712,2101,30,50,55,135,0,0,3,6,0,9,13470,Yes,Yes,Yes,No,powder-mountain,North America,USA,Utah,http://www.skiresort.info/ski-resort/powder-mountain/,2712,30.0,50.0,55.0,,,0.0,0.0,0.0,,"US$ 85,- ",0,"US$ 47,-",4.5,4.8,3.2,,,,,,,,,,,,,,,,,,,,,0.0,12193.632234592244,2022-04-01,68.625,-157.375,100.0
204,198,Wenatchee-Mission Ridge,47.4234599,-120.310349,United States,North America,54,November - April,2078,1392,10,60,30,100,3,0,2,4,0,6,4910,Yes,No,Yes,No,wenatchee-mission-ridge,North America,USA,Washington State,http://www.skiresort.info/ski-resort/wenatchee-mission-ridge/,2078,10.0,60.0,30.0,,,0.0,,,,"US$ 63,- ",0,"US$ 43,-",4.0,4.3,3.4,,,,,,,,,,,,,,,,,0.0,,,,,12227.617792342051,2022-05-01,69.125,-163.375,87.8
205,242,Jay Peak,47.6313713,-120.8295337,United States,North America,70,Unknown,1175,563,15,31,30,76,0,0,2,6,1,9,11675,Yes,No,No,No,jay-peak,North America,USA,Vermont,http://www.skiresort.info/ski-resort/jay-peak/,1175,15.0,31.0,30.0,0.0,,0.0,,,0.0,"US$ 82,- ",0,"US$ 64,-",3.7,4.0,3.2,,,,,,,,,,,,,,,,,0.0,,,,,12254.120623851388,2022-01-01,53.375,-125.375,100.0
206,481,Stevens Pass,47.7456352,-121.089171,United States,North America,63,December - April,1750,1170,4,18,15,37,0,0,0,10,0,10,17110,Yes,Yes,Yes,No,stevens-pass,North America,USA,Washington State,http://www.skiresort.info/ski-resort/stevens-pass/,1750,6.0,18.0,15.0,,,0.0,,,,"US$ 74,- ",0,"US$ 50,-",2.9,3.2,3.5,,,,,,,,,,,,,,,,,,,,,,12266.733179937946,2022-12-01,45.375,-119.625,39.76
207,407,The Summit at Snoqualmie,47.424462,-121.417071,United States,North America,67,December - April,1180,800,5,13,9,27,3,0,6,17,0,23,30400,Yes,Yes,Yes,No,the-summit-at-snoqualmie,North America,USA,Washington State,http://www.skiresort.info/ski-resort/the-summit-at-snoqualmie/,1180,5.2,13.7,9.0,,,0.0,,0.0,,"US$ 79,- ","US$ 55,-","US$ 15,-",2.6,2.9,3.2,,,,,,,,,,,,,,,,,0.0,,,,,12303.778483690987,2022-03-01,68.375,163.125,100.0
208,327,Cypress Mountain,49.3976802,-123.2011443,Canada,North America,44,November - April,1440,824,6,22,22,50,4,42,1,6,0,7,10300,Yes,Yes,Yes,No,cypress-mountain,North America,Canada,British Columbia,http://www.skiresort.info/ski-resort/cypress-mountain/,1440,6.6,22.0,22.4,,,0.0,,,,"C$ 75,- ","C$ 54,-","C$ 34,-",3.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,2.0,1.0,3.0,4.0,4.0,5.0,3.0,,0.0,,,,,12328.99247407802,2022-02-01,67.375,-157.875,99.21
209,293,Mount Washington,49.7528282,-125.2963912,Canada,North America,64,December - April,1588,1083,12,21,27,60,3,0,5,5,0,10,11620,Yes,Yes,Yes,No,mount-washington,North America,Canada,British Columbia,http://www.skiresort.info/ski-resort/mount-washington/,1588,12.0,21.0,27.0,,,0.0,0.0,,,"C$ 89,- ","C$ 74,-","C$ 49,-",3.4,3.7,3.5,,,,,,,,,,,,,,,,,0.0,,,,,12444.94339181262,2022-11-01,42.875,120.625,5.91
210,217,Mammoth Mountain,37.6307692,-119.032634,United States,North America,114,November - June,3369,2424,18,48,22,88,6,120,9,22,3,34,54830,Yes,Yes,No,No,mammoth-mountain,North America,USA,California,http://www.skiresort.info/ski-resort/mammoth-mountain/,3369,18.4,48.5,22.9,,0.0,0.0,0.0,,0.0,"US$ 159,- ","US$ 130,-","US$ 64,-",4.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,3.0,,,,,,,12520.892884846888,2022-06-01,66.875,168.125,24.8
211,203,Heavenly,33.741419,-117.7555797,United States,North America,120,November - April,3060,2001,18,42,34,94,8,265,8,18,2,28,42790,Yes,Yes,No,No,heavenly,North America,USA,Western United States,http://www.skiresort.info/ski-resort/heavenly/,3060,18.0,42.0,34.0,0.0,0.0,0.0,,0.0,0.0,"US$ 152,- ","US$ 125,-","US$ 90,-",4.0,5.0,4.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,1.0,,0.0,,,,,12540.985030222928,2022-01-01,44.875,123.125,100.0
212,200,Northstar California Resort,39.274701,-120.12192,United States,North America,120,November - April,2624,1929,25,45,27,97,4,0,7,10,3,20,28002,Yes,Yes,No,No,northstar-california-resort,North America,USA,Western United States,http://www.skiresort.info/ski-resort/northstar-california-resort/,2624,25.0,45.0,27.0,,0.0,0.0,0.0,,,"US$ 152,- ","US$ 125,-","US$ 90,-",4.0,4.4,4.1,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,12549.492896489835,2022-05-01,37.625,-119.375,61.81
213,194,Alpine Meadows,39.1785177,-120.2276948,United States,North America,102,November - April,2632,2083,25,40,35,100,5,0,2,11,0,13,16200,Yes,Yes,No,No,alpine-meadows,North America,USA,Western United States,http://www.skiresort.info/ski-resort/alpine-meadows/,2632,25.0,40.0,35.0,,,0.0,0.0,,0.0,"US$ 159,- ","US$ 134,-","US$ 98,-",3.0,5.0,4.0,5.0,5.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,1.0,4.0,4.0,5.0,5.0,1.0,,,,,,,12561.735177038501,2022-04-01,66.125,-164.625,100.0
214,321,Donner Ski Ranch,39.3188801,-120.331067,United States,North America,59,December - April,2371,2142,13,26,13,52,2,0,0,6,0,6,6500,Yes,No,No,No,donner-ski-ranch,North America,USA,Western United States,http://www.skiresort.info/ski-resort/donner-ski-ranch/,2371,13.0,26.0,13.0,,,0.0,,,,"US$ 69,- ","US$ 59,-","US$ 29,-",3.1,3.5,3.0,,,,,,,,,,,,,,,,,,,,,,12564.676717774148,2022-11-01,66.875,174.125,100.0
215,90,Squaw Valley,36.7402261,-119.246785,United States,North America,102,November - April,2760,1890,25,45,30,100,5,0,6,21,2,29,42932,Yes,Yes,Yes,No,squaw-valley,North America,USA,Western United States,http://www.skiresort.info/ski-resort/squaw-valley/,2760,25.0,45.0,30.0,0.0,0.0,0.0,,0.0,,"US$ 129,- ","US$ 112,-","US$ 78,-",4.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,3.0,,0.0,,,,,12570.4894823967,2022-11-01,60.375,142.375,100.0
216,263,Bear Valley,37.5688237,-120.1193489,United States,North America,67,December - April,2590,2011,17,27,23,67,0,0,2,8,0,10,11800,Yes,No,No,No,bear-valley,North America,USA,California,http://www.skiresort.info/ski-resort/bear-valley/,2590,17.0,27.0,23.0,,,0.0,,,,"US$ 79,- ","US$ 68,-","US$ 32,-",3.5,3.9,3.4,,,,,,,,,,,,,,,,,0.0,,,,,12613.613957548441,2022-04-01,63.125,151.625,100.0
217,197,Wolf Creek,42.6955158,-123.3952995,United States,North America,56,November - April,3628,3139,20,35,45,100,0,0,2,7,0,9,11200,Yes,No,No,No,wolf-creek,North America,USA,Colorado,http://www.skiresort.info/ski-resort/wolf-creek/,3628,20.0,35.0,45.0,,,0.0,,,0.0,"US$ 70,- ",0,"US$ 36,-",3.9,4.2,3.4,,,,,,,,,,,,,,,,,0.0,,,,,12660.877190672849,2022-10-01,66.125,178.125,100.0
218,278,Alyeska Resort-Girdwood,60.96188655,-149.0808696,United States,North America,68,November - April,840,70,14,31,17,62,4,0,2,6,1,9,11200,Yes,No,Yes,No,alyeska-resort-girdwood,North America,USA,Alaska,http://www.skiresort.info/ski-resort/alyeska-resort-girdwood/,840,14.0,31.0,17.0,0.0,,0.0,,,,"US$ 85,- ","US$ 68,-","US$ 39,-",3.4,3.7,3.5,,,,,,,,,,,,,,,,,0.0,,,0.0,,12743.872018977214,2022-03-01,52.875,133.625,100.0
219,89,Aspen Highlands,61.103269,-149.7406566,United States,North America,124,December - April,3559,2451,24,40,70,134,5,0,0,5,0,5,7085,Yes,No,No,No,aspen-highlands,North America,USA,Colorado,http://www.skiresort.info/ski-resort/aspen-highlands/,3559,24.3,40.5,70.2,,,0.0,,,,"US$ 169,- ",0,"US$ 112,-",4.0,5.0,4.0,5.0,4.0,2.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,2.0,3.0,5.0,2.0,3.0,,,,,,0.0,12750.738405982804,2022-01-01,65.125,-172.875,100.0
220,320,Eldora Mountain,37.3862661,-122.0726046,United States,North America,80,November - April,3292,2804,11,26,15,52,0,0,3,8,0,11,13020,Yes,Yes,Yes,No,eldora-mountain,North America,USA,Colorado,http://www.skiresort.info/ski-resort/eldora-mountain/,3292,11.0,26.0,15.0,,,0.0,0.0,0.0,,"US$ 94,- ",0,"US$ 54,-",3.1,3.4,3.0,,,,,,,,,,,,,,,,,,,,,,12782.412486406483,2022-05-01,63.875,163.375,100.0
221,475,Sun Mountain-Yabuli,44.9293976,128.6043934,China,Asia,0,November - April,1375,457,3,19,13,35,0,0,4,2,0,6,13776,Yes,No,No,No,sun-mountain-yabuli,Asia,China,Heilongjiang,http://www.skiresort.info/ski-resort/sun-mountain-yabuli/,1375,3.0,19.0,13.0,,0.0,0.0,,,,0,0,0,2.9,3.1,4.5,,,,,,,,,,,,,,,,0.0,,,,,,12922.478975062646,2022-10-01,62.125,-160.875,100.0
222,384,YongPyong Resort,37.645906,128.681814,South Korea,Asia,57,November - April,1438,700,2,11,10,23,0,0,1,14,1,16,27400,Yes,No,Yes,No,yongpyong-resort,Asia,South Korea,Gangwon-do,http://www.skiresort.info/ski-resort/yongpyong-resort/,1438,2.8,11.4,10.0,,0.0,0.0,,,0.0,"KRW 76000,- ",0,"KRW 61000,-",2.6,2.9,3.9,,,,,,,,,,,,,,,,,,,,,,13305.725518069288,2022-04-01,57.375,-156.625,100.0
223,387,High1 Resort,37.207294,128.824816,South Korea,Asia,0,December - April,1367,690,4,7,9,20,0,0,1,6,4,11,26685,Yes,No,No,No,high1-resort,Asia,South Korea,Gangwon-do,http://www.skiresort.info/ski-resort/high1-resort/,1367,4.0,7.5,9.5,,0.0,0.0,0.0,,,0,0,0,2.5,2.8,4.3,,,,,,,,,,,,,,,,,,,,,,13338.457817235369,2022-02-01,35.125,127.625,0.39
224,347,Rusutsu,42.7374243,140.8754821,Japan,Asia,45,November - April,994,400,12,16,12,40,0,0,3,14,4,21,31128,Yes,Yes,Yes,No,rusutsu,Asia,Japan,Hokkaido,http://www.skiresort.info/ski-resort/rusutsu/,994,12.6,16.8,12.6,,0.0,0.0,,,0.0,"¥ 5900,- ",0,"¥ 3000,-",3.0,3.4,4.4,,,,,,,,,,,,,,,,,0.0,,,,,13869.930550579758,2022-01-01,33.125,132.875,11.02
225,392,Furano,43.3419744,142.383188,Japan,Asia,42,November - May,1202,245,15,13,2,30,0,0,2,8,2,12,12650,Yes,Yes,Yes,No,furano,Asia,Japan,Hokkaido,http://www.skiresort.info/ski-resort/furano/,1202,15.0,13.0,2.0,0.0,0.0,0.0,,,,"¥ 5500,- ",0,0,2.8,3.0,3.6,,,,,,,,,,,,,,,,,0.0,,,,,13918.845630648624,2022-04-01,44.125,143.375,11.81
226,399,Hoshino Resorts Tomamu,43.065765,142.63264,Japan,Asia,42,Unknown,1239,520,7,7,6,20,0,0,0,10,1,11,12400,Yes,No,No,No,hoshino-resorts-tomamu,Asia,Japan,Hokkaido,http://www.skiresort.info/ski-resort/hoshino-resorts-tomamu/,1239,7.4,7.6,6.0,,0.0,0.0,,,,"¥ 5400,- ",0,"¥ 3800,-",2.5,2.9,3.5,,,,,,,,,,,,,,,,,,,,,,13954.38068323366,2022-12-01,33.875,134.375,7.87
227,415,Kiroro,34.7525668,135.4329789,Japan,Asia,42,Unknown,1180,570,8,10,10,28,0,0,0,8,1,9,13800,Yes,No,Yes,No,kiroro,Asia,Japan,Hokkaido,http://www.skiresort.info/ski-resort/kiroro/,1180,8.6,10.6,10.8,,0.0,0.0,,,,"¥ 5500,- ","¥ 4900,-","¥ 2800,-",2.8,3.2,4.6,,,,,,,,,,,,,,,,,,,,,,13991.386792253597,2022-01-01,35.375,135.875,100.0
228,323,Happo-One-Hakuba,36.7035607,137.8226173,Japan,Asia,40,December - May,1831,760,16,26,10,52,0,0,0,21,1,22,29100,Yes,Yes,Yes,No,happo-one-hakuba,Asia,Japan,Honshu,http://www.skiresort.info/ski-resort/happo-one-hakuba/,1831,16.0,26.0,10.0,,0.0,0.0,,,,"¥ 5200,- ",0,"¥ 3000,-",3.3,3.6,3.3,,,,,,,,,,,,,,,,,,,,,,14060.7810185376,2022-02-01,34.125,135.875,3.94
229,345,Appi Kogen,40.0123954,140.9976755,Japan,Asia,43,Unknown,1328,500,13,18,13,44,0,0,2,14,2,18,23800,Yes,No,No,No,appi-kogen,Asia,Japan,Honshu,http://www.skiresort.info/ski-resort/appi-kogen/,1328,13.6,18.0,13.5,,0.0,0.0,0.0,,,"¥ 5600,- ",0,"¥ 3300,-",3.1,3.5,3.8,,,,,,,,,,,,,,,,,,,,,,14069.153950648819,2022-12-01,33.625,135.625,15.75
230,360,Myoko Akakura,36.89304245,138.1795517,Japan,Asia,39,Unknown,1491,687,9,8,2,19,0,0,2,20,1,23,37400,Yes,Yes,Yes,No,myoko-akakura,Asia,Japan,Honshu,http://www.skiresort.info/ski-resort/myoko-akakura/,1491,9.0,8.4,2.6,,0.0,0.0,,,,"¥ 4800,- ",0,"¥ 1000,-",2.5,2.8,3.9,,,,,,,,,,,,,,,,,0.0,,,,,14075.570974241557,2022-01-01,37.125,138.375,99.21
231,362,Nozawa Onsen,36.91722415,138.4640226,Japan,Asia,37,November - April,1650,565,22,13,9,44,0,0,1,15,3,19,29772,Yes,Yes,Yes,No,nozawa-onsen,Asia,Japan,Honshu,http://www.skiresort.info/ski-resort/nozawa-onsen/,1650,22.1,13.0,9.4,,0.0,0.0,,,0.0,"¥ 4800,- ",0,"¥ 2200,-",3.1,3.4,3.9,,,,,,,,,,,,,,,,,0.0,,,,,14095.036932553317,2022-03-01,35.875,137.625,14.57
232,229,Shigakogen Mountain Resort,36.716356,138.492755,Japan,Asia,39,December - May,2307,1335,41,30,12,83,0,0,0,54,4,58,83750,Yes,Yes,Yes,No,shigakogen-mountain-resort,Asia,Japan,Honshu,http://www.skiresort.info/ski-resort/shigakogen-mountain-resort/,2307,41.0,30.0,12.0,,0.0,0.0,,,,"¥ 5000,- ","¥ 4200,-","¥ 2500,-",3.8,4.1,3.6,,,,,,,,,,,,,,,,,,,,,,14109.674348794677,2022-05-01,36.875,138.625,0.39
233,340,Zao Onsen,38.1679266,140.4003442,Japan,Asia,39,December - May,1661,780,20,20,10,50,0,0,0,38,4,42,50000,Yes,Yes,No,No,zao-onsen,Asia,Japan,Honshu,http://www.skiresort.info/ski-resort/zao-onsen/,1661,20.0,20.0,10.0,0.0,0.0,0.0,,,,"¥ 5000,- ",0,"¥ 3000,-",3.2,3.5,3.4,,,,,,,,,,,,,,,,,,,,,,14153.46759754984,2022-01-01,37.875,140.125,99.61
234,208,Falls Creek,-36.878683,147.2441791,Australia,Oceania,87,June - September,1780,1500,15,65,12,92,3,0,6,8,0,14,19992,Yes,Yes,Yes,Yes,falls-creek,Australia and Oceania,Australia,Victoria,http://www.skiresort.info/ski-resort/falls-creek/,1780,15.0,65.0,12.0,,,0.0,0.0,,0.0,"AU$ 129,- ",0,"AU$ 72,-",3.8,4.1,3.1,,,,,,,,,,,,,,,,,,,,,0.0,14708.48230338555,2022-07-01,-36.625,146.875,13.39
235,253,Thredbo,-36.5047751,148.3057091,Australia,Oceania,84,June - September,2037,1365,7,60,3,70,5,177,7,7,0,14,17050,Yes,Yes,No,Yes,thredbo,Australia and Oceania,Australia,New South Wales,http://www.skiresort.info/ski-resort/thredbo/,2037,7.0,60.0,3.0,,,0.0,0.0,,0.0,"AU$ 125,- ",0,"AU$ 71,-",3.6,3.8,3.4,,,,,,,,,,,,,,,,,0.0,,,,,14805.775213750409,2022-09-01,-45.625,167.875,14.57
236,196,Perisher,-36.3961667,148.408582,Australia,Oceania,0,June - October,1605,1125,22,60,18,100,3,271,34,14,1,49,46975,Yes,Yes,Yes,Yes,perisher,Australia and Oceania,Australia,New South Wales,http://www.skiresort.info/ski-resort/perisher/,2034,22.0,60.0,18.0,,,0.0,0.0,0.0,,0,0,0,3.9,4.2,2.6,,,,,,,,,,,,,,,,,0.0,0.0,,,,14820.781284937826,2022-07-01,-45.625,168.625,13.78
237,30,The Remarkables,-45.0549597,168.8158586,New Zealand,Oceania,74,June - October,1943,1586,3,4,3,10,1,0,3,4,0,7,8400,Yes,Yes,No,Yes,the-remarkables,Australia and Oceania,New Zealand,South Island,http://www.skiresort.info/ski-resort/the-remarkables/,1943,3.0,4.0,3.0,,,0.0,,,,"NZ$ 119,- ",0,"NZ$ 55,-",2.0,2.4,3.4,,,,,,,,,,,,,,,,,0.0,,,,,14885.557570242996,2022-07-01,-45.125,169.125,11.02
238,48,Coronet Peak,-44.9158907,168.7395712,New Zealand,Oceania,74,June - October,1649,1229,8,16,16,40,0,202,5,3,0,8,7200,Yes,Yes,Yes,Yes,coronet-peak,Australia and Oceania,New Zealand,South Island,http://www.skiresort.info/ski-resort/coronet-peak/,1649,8.0,16.0,16.0,,,0.0,0.0,,0.0,"NZ$ 119,- ",0,"NZ$ 55,-",2.9,3.2,4.0,,,,,,,,,,,,,,,,,0.0,,,,,14898.824764548426,2022-07-01,-45.125,169.875,9.84
239,16,Treble Cone,-44.6323751,168.8728247,New Zealand,Oceania,68,June - October,1960,1260,4,9,9,22,0,32,2,2,0,4,4520,No,Yes,No,Yes,treble-cone,Australia and Oceania,New Zealand,South Island,http://www.skiresort.info/ski-resort/treble-cone/,1960,4.0,9.0,9.0,,,0.0,0.0,,0.0,"NZ$ 110,- ",0,"NZ$ 55,-",2.6,2.9,3.6,,,,,,,,,,,,,,,,,,,,,,14932.020225052696,2022-08-01,-44.625,168.875,100.0
